"route_id","route_update_date","origin_stop","via_stop","destination_stop"
"1_146_20251229","20251229",,,
"1_163_20251229","20251229",,,
"3_131_20251231","20251231",,,
"3_132_20251231","20251231",,,
"3_134_20251231","20251231",,,
"3_135_20251231","20251231",,,
"3_136_20251231","20251231",,,
"3_137_20251231","20251231",,,
"3_138_20251231","20251231",,,
"3_139_20251231","20251231",,,
"3_141_20251231","20251231",,,
"3_143_20251231","20251231",,,
"3_144_20251231","20251231",,,
