service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
4_平日(共通),1,1,1,1,1,0,0,20260202,20260802
4_土曜(共通),0,0,0,0,0,1,0,20260202,20260802
4_日祝(共通),0,0,0,0,0,0,1,20260202,20260802
5_平日(共通),1,1,1,1,1,0,0,20260202,20260802
5_土曜(共通),0,0,0,0,0,1,0,20260202,20260802
5_日祝(共通),0,0,0,0,0,0,1,20260202,20260802
6_平日(共通),1,1,1,1,1,0,0,20260202,20260802
6_土曜(共通),0,0,0,0,0,1,0,20260202,20260802
6_日祝(共通),0,0,0,0,0,0,1,20260202,20260802
